county1,distance,county2
12033,541.216089161608,12086
12035,28.7852938799449,12107
12035,29.31282783116,12109
12035,29.7923718254879,12127
12035,49.2890870521847,12019
12035,49.3039575581088,12083
12035,55.0208796861703,12117
12035,55.4322783843041,12069
12035,62.0903262046068,12007
12035,63.2698385401211,12031
12035,65.8280243372041,12001
12035,66.3988420169092,12095
12035,70.9023360904438,12119
12035,76.1755703905484,12125
12035,83.2237773971536,12089
12035,84.5464609831057,12003
12035,86.5206296601532,12017
12035,88.6888408483937,12009
12035,91.0923898929653,12075
12035,92.2934136947772,12041
12035,94.8493533917163,12053
12035,95.2731041730041,12023
12035,98.231534045672,12097
12035,107.567929416978,12101
12035,107.99023979102,12105
12035,113.561520008067,12121
12035,115.017918358893,12029
12035,118.971217543145,12067
12035,121.879380540298,12047
12035,126.071039614821,12057
12035,129.967289589629,12061
12035,139.822730414073,12103
12035,140.750051314848,12049
12035,144.705262154088,12123
12035,146.377698916286,12093
12035,146.985344176792,12079
12035,147.362714323585,12055
12035,152.540464085952,12081
12035,153.486967049744,12111
12035,160.965845474534,12027
12035,169.160400770105,12065
12035,171.332693086393,12115
12035,174.073337619392,12085
12035,174.2180898113,12043
12035,184.420543853195,12015
12035,190.79466704481,12129
12035,191.531143850982,12073
12035,202.034177826496,12099
12035,202.99369598246,12051
12035,205.295885796592,12071
12035,212.207208111055,12037
12035,213.101252907324,12039
12035,221.36817752791,12077
12035,231.995313082971,12021
12035,232.05326659579,12011
12035,240.15017812654,12045
12035,242.561536009394,12013
12035,251.402833384137,12063
12035,265.624990356557,12005
12035,267.701646553884,12087
12035,271.32289792016,12086
12035,273.088244478427,12133
12035,286.940434301446,12059
12035,303.144594367936,12131
12035,327.832371855797,12091
12035,352.74849609438,12113
12035,370.383052723982,12033
12037,28.2148202950428,12045
12037,31.3456040551095,12077
12037,34.1264852660778,12129
12037,46.5451425445692,12013
12037,54.2857418567797,12039
12037,54.6094911187643,12073
12037,57.881431005668,12005
12037,68.9120968857409,12065
12037,71.8641797265431,12063
12037,72.2596190533824,12123
12037,75.193186905666,12133
12037,90.7863894292169,12079
12037,94.7544855420169,12059
12037,97.5355916690231,12029
12037,97.8640354244758,12067
12037,99.9036830764176,12131
12037,111.216678149873,12121
12037,120.020293660136,12047
12037,120.303392595856,12041
12037,122.375324683952,12091
12037,126.484993695023,12075
12037,133.247088952057,12023
12037,145.89718284364,12113
12037,146.607556126401,12125
12037,146.786451516071,12001
12037,152.409424084328,12017
12037,153.469909186581,12003
12037,157.984196850744,12007
12037,161.44210771733,12033
12037,164.898119704473,12053
12037,170.953351910548,12083
12037,175.752370961554,12101
12037,176.579165210942,12019
12037,180.828212192641,12119
12037,181.365455982322,12103
12037,184.068689501347,12107
12037,189.327775338669,12089
12037,191.864188238705,12031
12037,198.159556904909,12057
12037,199.559339944608,12069
12037,204.732700222737,12109
12037,212.207208111055,12035
12037,218.300571057999,12081
12037,224.957897544172,12127
12037,227.541604968881,12105
12037,228.012936790691,12095
12037,233.963842439642,12115
12037,234.211482752177,12117
12037,241.289455266758,12049
12037,252.1996357803,12097
12037,256.462891312537,12027
12037,267.397607330356,12015
12037,268.674451235603,12009
12037,270.33627209502,12055
12037,286.356433918466,12071
12037,290.441543843651,12093
12037,294.447253335613,12061
12037,294.977343803095,12043
12037,313.008488505293,12111
12037,316.859804156109,12051
12037,327.16489797661,12085
12037,328.680764627205,12021
12037,343.371399501418,12099
12037,363.218840813747,12011
12037,364.453269434045,12087
12037,391.563699704424,12086
12039,21.5899714648322,12073
12039,26.8152077602268,12077
12039,33.4647461469538,12129
12039,37.24041134697,12013
12039,38.3235680961693,12063
12039,44.2850040953523,12065
12039,54.2857418567797,12037
12039,60.2636762465652,12045
12039,62.4719822337606,12133
12039,65.1224383001868,12005
12039,68.6059365414452,12079
12039,71.0068054000426,12123
12039,73.9928940484762,12059
12039,93.0671501454605,12131
12039,94.7605661066062,12067
12039,99.0780973172971,12047
12039,100.24639408684,12121
12039,109.250135645418,12029
12039,117.960758014971,12091
12039,121.119949058715,12023
12039,123.609628916659,12041
12039,138.736914750623,12003
12039,138.773441058876,12125
12039,141.419389154982,12075
12039,143.014134624352,12113
12039,148.538738985081,12001
12039,152.362129050142,12007
12039,162.153903210536,12033
12039,169.364593334675,12019
12039,169.38485353934,12089
12039,173.42628567711,12017
12039,177.369960663382,12031
12039,180.927156554137,12083
12039,184.372817567983,12107
12039,189.651124001343,12053
12039,198.521893872059,12109
12039,199.562943972827,12119
12039,203.950974344425,12101
12039,213.101252907324,12035
12039,214.571705125105,12069
12039,216.649279762873,12103
12039,229.58287417789,12057
12039,232.033576417799,12127
12039,243.794415590044,12095
12039,246.422072008247,12117
12039,252.755897789632,12105
12039,253.435595469026,12081
12039,271.081991962631,12115
12039,271.826263968451,12049
12039,272.192873366934,12097
12039,283.262864972598,12009
12039,289.183232654674,12027
12039,298.509138757364,12055
12039,303.169623103072,12015
12039,314.497836455986,12061
12039,315.212015233511,12093
12039,323.496814682538,12071
12039,325.013987829854,12043
12039,335.1202127877,12111
12039,349.275170831663,12051
12039,351.408681218124,12085
12039,364.809428016903,12021
12039,370.946210341805,12099
12039,393.658535109009,12011
12039,401.690079796151,12087
12039,425.027341126734,12086
12041,25.9517301422272,12029
12041,26.5278478903109,12001
12041,29.4151561984548,12067
12041,30.34421816048,12075
12041,34.2745228703553,12121
12041,34.3879188341163,12125
12041,35.917100967062,12023
12041,40.7393468425469,12007
12041,50.9495618326502,12003
12041,53.1842542181512,12123
12041,53.8448635890158,12047
12041,57.8307902396532,12083
12041,59.0667910486051,12019
12041,62.9457817215149,12017
12041,63.8517319732238,12107
12041,64.2456088027795,12079
12041,80.6223237891701,12031
12041,81.4462661641867,12065
12041,82.1731436372743,12119
12041,82.3003587737324,12053
12041,85.4298127209517,12109
12041,86.6588438489926,12089
12041,92.2934136947772,12035
12041,93.0612191128894,12069
12041,98.8558059410332,12129
12041,100.338050024124,12101
12041,102.146455561845,12073
12041,108.591841887135,12127
12041,120.303392595856,12037
12041,121.972921950591,12095
12041,123.150362808854,12117
12041,123.609628916659,12039
12041,125.8190379421,12103
12041,128.406602158549,12057
12041,129.454345938507,12077
12041,139.348619535268,12105
12041,148.057889598544,12045
12041,150.825295472945,12013
12041,152.529438006523,12097
12041,157.092414050131,12081
12041,160.39140498843,12009
12041,161.779836583954,12063
12041,165.058598161115,12049
12041,173.37509962882,12005
12041,177.365897269937,12115
12041,181.705446647127,12133
12041,185.03720013136,12027
12041,186.700412242597,12055
12041,194.019492496436,12061
12041,196.543524933894,12059
12041,198.752540748219,12093
12041,203.976020941664,12015
12041,211.438702529544,12131
12041,214.747603888313,12043
12041,215.817454877792,12111
12041,225.923659852787,12071
12041,233.637270425347,12085
12041,235.981198785299,12091
12041,241.727967044244,12051
12041,256.206781151729,12099
12041,260.798933349974,12113
12041,263.211895525863,12021
12041,278.220982604006,12033
12041,281.965956289568,12011
12041,300.960487924194,12087
12041,317.00851935483,12086
12043,28.3401655685476,12055
12043,28.8081118768813,12051
12043,35.125312040777,12093
12043,41.2187126793986,12027
12043,46.5907348661136,12015
12043,49.5476926468451,12085
12043,50.5051967538244,12099
12043,51.4478526616869,12071
12043,53.7008187754148,12049
12043,54.5642425713961,12111
12043,59.2100853825964,12021
12043,63.9160404771671,12061
12043,68.6604134050292,12011
12043,74.0115934604737,12115
12043,75.5305117915294,12105
12043,76.3592559162696,12097
12043,80.8420711172938,12081
12043,93.5415133812033,12087
12043,96.8189742011643,12057
12043,97.5584762797952,12009
12043,102.292595579891,12086
12043,108.063744303334,12095
12043,115.381955332214,12103
12043,119.949402079797,12117
12043,121.07587961455,12101
12043,129.004572125062,12069
12043,133.022767880369,12119
12043,135.97337813816,12053
12043,145.300698237565,12127
12043,153.835696451289,12017
12043,163.778850474223,12083
12043,174.2180898113,12035
12043,186.211570002639,12107
12043,187.949171876096,12075
12043,200.935540450226,12001
12043,203.181896190198,12109
12043,213.39489113594,12019
12043,214.747603888313,12041
12043,215.065954021934,12007
12043,218.635802488292,12029
12043,225.739604950767,12125
12043,235.204785684196,12031
12043,241.835780199898,12023
12043,241.967979237535,12067
12043,242.373306710347,12003
12043,248.779407263619,12121
12043,254.650671675189,12089
12043,257.780529846722,12123
12043,266.584784901867,12047
12043,278.032272590458,12079
12043,290.239206730766,12065
12043,292.87525362026,12129
12043,294.977343803095,12037
12043,305.9484828239,12073
12043,319.19359679875,12077
12043,320.324628434147,12045
12043,325.013987829854,12039
12043,339.505275361565,12013
12043,352.090546034431,12005
12043,359.497302934366,12063
12043,369.8615740807,12133
12043,388.74364902152,12059
12043,394.450244746792,12131
12043,415.531675369198,12091
12043,437.300718336897,12113
12043,449.81962324315,12033
12045,28.2148202950428,12037
12045,31.9858183927051,12005
12045,33.455327931247,12013
12045,33.6373608838153,12077
12045,53.7914459236765,12133
12045,55.1324576815372,12129
12045,60.2636762465652,12039
12045,60.9026941066956,12063
12045,69.7990338415049,12073
12045,74.094007024676,12059
12045,74.2726124532959,12131
12045,89.0656960049077,12065
12045,95.4799799750778,12091
12045,98.4678246504779,12123
12045,113.016434119275,12079
12045,118.409223953909,12113
12045,124.536065526309,12067
12045,125.669832335415,12029
12045,133.46963238993,12033
12045,136.783310268345,12121
12045,143.459636182495,12047
12045,148.057889598544,12041
12045,154.680823485182,12075
12045,158.956128203382,12023
12045,173.231798204483,12125
12045,174.578039261007,12001
12045,178.897379612587,12003
12045,180.140661367268,12017
12045,185.029911943101,12007
12045,192.066423152292,12053
12045,199.167749229973,12083
12045,202.201702421824,12101
12045,203.52345237207,12019
12045,205.784701822237,12103
12045,208.655684367586,12119
12045,211.894151176871,12107
12045,213.891386331702,12089
12045,217.659529962466,12031
12045,223.642401993745,12057
12045,227.609958307294,12069
12045,231.952006777524,12109
12045,240.15017812654,12035
12045,242.445145468971,12081
12045,253.165215348663,12127
12045,254.283063644397,12105
12045,255.958445763756,12095
12045,257.222487857573,12115
12045,262.347809798038,12117
12045,266.740656398041,12049
12045,279.669755768967,12097
12045,281.184879358649,12027
12045,290.98418229432,12015
12045,296.262086201579,12055
12045,296.640247865055,12009
12045,309.285726178569,12071
12045,317.038491475452,12093
12045,320.324628434147,12043
12045,321.809945062579,12061
12045,340.02303116118,12111
12045,341.41259315643,12051
12045,351.840614811317,12021
12045,353.766615096707,12085
12045,369.20641892508,12099
12045,387.016596591777,12087
12045,388.234276949638,12011
12045,415.529952044986,12086
12047,21.0041591616693,12121
12047,27.0135421104986,12023
12047,31.0785924014088,12079
12047,37.1855695524062,12067
12047,40.3378272511597,12003
12047,46.1069173115644,12125
12047,51.480493302512,12123
12047,53.8448635890158,12041
12047,56.1621691908393,12065
12047,60.0500105241644,12007
12047,64.5685545245805,12029
12047,66.5894201464713,12001
12047,71.0219824610305,12089
12047,73.9486636751175,12019
12047,78.3794003716531,12031
12047,79.0354685430791,12073
12047,83.9764864481957,12075
12047,88.3283914414552,12129
12047,94.7516817497828,12107
12047,99.0780973172971,12039
12047,102.374416188544,12109
12047,104.324915841316,12083
12047,115.411807352532,12077
12047,116.67024100342,12017
12047,120.020293660136,12037
12047,121.879380540298,12035
12047,133.575785442713,12119
12047,134.029094685051,12013
12047,135.863776060548,12063
12047,136.056082914038,12053
12047,140.615030741834,12069
12047,143.459636182495,12045
12047,146.022482907766,12127
12047,154.161222990319,12101
12047,160.74129475008,12005
12047,161.53911234152,12133
12047,165.613377239941,12117
12047,168.023122035595,12095
12047,172.022319268387,12059
12047,179.26660500769,12103
12047,182.219066796126,12057
12047,191.063709391413,12105
12047,192.143517677503,12131
12047,200.390979539847,12097
12047,203.240478449745,12009
12047,210.936974038575,12081
12047,217.038034603212,12091
12047,218.110869786835,12049
12047,231.199905773834,12115
12047,238.329517734901,12055
12047,238.331996382402,12027
12047,240.30432188712,12061
12047,242.084010103319,12113
12047,248.199834474248,12093
12047,257.65263262954,12015
12047,261.207666592974,12033
12047,262.99142002566,12111
12047,266.584784901867,12043
12047,279.638352196094,12071
12047,281.836320541206,12085
12047,294.069944005104,12051
12047,305.990096261299,12099
12047,316.465651782307,12021
12047,332.852033535655,12011
12047,354.199224169112,12087
12047,368.842541912684,12086
12049,20.9056604020961,12027
12049,31.2535907595626,12055
12049,32.762624300521,12105
12049,33.3656276556564,12081
12049,39.6240438897887,12115
12049,43.1331836255967,12057
12049,43.7344489179739,12015
12049,53.7008187754148,12043
12049,57.182975521512,12097
12049,57.7621122324165,12093
12049,62.9046655682517,12103
12049,65.142265107388,12071
12049,68.0084813675145,12101
12049,76.8517161658901,12095
12049,77.6811983959313,12061
12049,77.7239804514465,12051
12049,84.0029665415534,12053
12049,84.868047279622,12111
12049,85.7923814529246,12119
12049,88.0881589819784,12069
12049,88.2284817178676,12009
12049,91.9392174893752,12085
12049,92.7871593520946,12117
12049,98.4239583342078,12021
12049,102.688856353351,12017
12049,102.761714006537,12099
12049,115.327557424198,12127
12049,118.912040560674,12083
12049,122.201992427612,12011
12049,136.121770743468,12087
12049,136.896988433744,12075
12049,140.750051314848,12035
12049,146.087336951438,12107
12049,153.608342861675,12086
12049,154.284177366119,12001
12049,165.058598161115,12041
12049,166.640344541922,12029
12049,167.77801038035,12109
12049,170.846108415127,12007
12049,172.351618457529,12019
12049,180.032314352879,12125
12049,191.117459460724,12067
12049,194.656071176433,12023
12049,196.670721226061,12031
12049,197.792136796789,12003
12049,199.3274819157,12121
12049,205.501089682819,12123
12049,215.120241951072,12089
12049,218.110869786835,12047
12049,227.151906972824,12079
12049,238.06225407164,12065
12049,239.478223142151,12129
12049,241.289455266758,12037
12049,253.063840451363,12073
12049,265.558360116339,12077
12049,266.740656398041,12045
12049,271.826263968451,12039
12049,285.821363516892,12013
12049,298.465894077716,12005
12049,305.985771049353,12063
12049,316.160774849924,12133
12049,335.055925567335,12059
12049,340.818194236628,12131
12049,362.028018320427,12091
12049,383.965274770947,12113
12049,396.762632550007,12033
12051,28.8081118768813,12043
12051,32.9084057215267,12021
12051,44.0467968650592,12099
12051,45.7885310604866,12071
12051,48.1312966236285,12011
12051,53.7734342728175,12015
12051,56.7137589089588,12055
12051,59.6115010947581,12085
12051,60.4390309564699,12027
12051,60.6917748341907,12093
12051,64.9205007550348,12087
12051,72.678798336082,12111
12051,75.8858382482975,12086
12051,77.7239804514465,12049
12051,87.1080953659851,12115
12051,87.7278946746603,12061
12051,99.1097568143827,12081
12051,103.183979592499,12105
12051,105.002909238087,12097
12051,119.754948619605,12057
12051,124.641040866269,12009
12051,135.63485128778,12103
12051,136.870767999725,12095
12051,145.701703299299,12101
12051,148.606573659296,12117
12051,157.499833758142,12069
12051,160.546554127268,12119
12051,161.601961648434,12053
12051,173.997265606493,12127
12051,180.012211686543,12017
12051,191.91210372661,12083
12051,202.99369598246,12035
12051,214.235772991241,12075
12051,214.909081639384,12107
12051,228.816797224573,12001
12051,231.980603404484,12109
12051,241.727967044244,12041
12051,242.065657762544,12019
12051,243.411657773676,12007
12051,244.314201095269,12029
12051,253.857989870126,12125
12051,263.999769649862,12031
12051,268.423490379794,12067
12051,269.658405278601,12023
12051,270.703381989708,12003
12051,275.896977985193,12121
12051,283.221010133199,12123
12051,283.426070358017,12089
12051,294.069944005104,12047
12051,304.495277878658,12079
12051,315.777378023656,12065
12051,316.713872114314,12129
12051,316.859804156109,12037
12051,330.699026439258,12073
12051,341.41259315643,12045
12051,342.168834970489,12077
12051,349.275170831663,12039
12051,362.076934061633,12013
12051,373.339275613261,12005
12051,382.958851309675,12063
12051,392.003885500404,12133
12051,411.214527204968,12059
12051,415.681909604921,12131
12051,436.10229423992,12091
12051,457.260335796708,12113
12051,469.017757287625,12033
12053,18.3794005657466,12101
12053,19.393612897489,12017
12053,25.7278591299987,12119
12053,46.2284573437371,12057
12053,47.5945366551256,12069
12053,48.8811114069358,12103
12053,50.7468779761477,12083
12053,53.1232483142719,12075
12053,63.3401917437262,12105
12053,69.3858905082905,12095
12053,75.3143256893332,12081
12053,76.818680769811,12001
12053,81.2714661421512,12117
12053,82.3003587737324,12041
12053,82.7422299417252,12029
12053,83.99461734126,12107
12053,84.0029665415534,12049
12053,85.8337991181869,12127
12053,87.9603203810082,12097
12053,94.8493533917163,12035
12053,95.7834184354829,12115
12053,96.9600397411511,12007
12053,102.867404536971,12125
12053,103.314728269158,12027
12053,104.651975776189,12019
12053,107.261521150421,12067
12053,108.811593137236,12009
12053,108.958103636965,12055
12053,112.246358522555,12109
12053,114.635110350137,12023
12053,116.444620902748,12121
12053,121.690914689341,12015
12053,121.757901359119,12003
12053,121.813446504635,12123
12053,126.243551894622,12093
12053,129.813599923316,12061
12053,131.62526799376,12031
12053,135.97337813816,12043
12053,136.056082914038,12047
12053,143.235099532627,12079
12053,143.624035642652,12071
12053,146.957331666369,12089
12053,148.127896056608,12111
12053,154.302838327695,12065
12053,158.230912274546,12129
12053,161.601961648434,12051
12053,162.832569145921,12085
12053,164.898119704473,12037
12053,170.172711058723,12073
12053,181.309703999726,12099
12053,181.381407049639,12021
12053,185.991387655356,12077
12053,189.651124001343,12039
12053,192.066423152292,12045
12053,204.423426153888,12011
12053,206.995647104422,12013
12053,219.107674356815,12087
12053,222.779496885786,12005
12053,225.125059263539,12063
12053,237.42414698075,12086
12053,238.0503128962,12133
12053,256.061853885475,12059
12053,264.638480076352,12131
12053,287.250825700487,12091
12053,310.47564407076,12113
12053,325.073870247461,12033
12055,27.9875628855364,12093
12055,28.3401655685476,12043
12055,30.4484739302177,12027
12055,31.2535907595626,12049
12055,47.3599689380439,12105
12055,49.3273845138877,12015
12055,51.0117772885085,12097
12055,53.0617412328475,12061
12055,55.1400518361199,12111
12055,56.7137589089588,12051
12055,60.7026265873471,12085
12055,63.5870957909055,12081
12055,63.8900921095136,12115
12055,64.3129216924882,12071
12055,73.0129091067634,12057
12055,73.0461385364817,12099
12055,76.7580447992176,12009
12055,80.9712455619023,12095
12055,84.6452461067598,12021
12055,93.9681514369194,12117
12055,93.969188355287,12103
12055,95.0484889107728,12101
12055,95.6349444104738,12011
12055,100.791454363519,12069
12055,104.807661676684,12119
12055,108.958103636965,12053
12055,118.995142458507,12127
12055,120.617502388259,12087
12055,126.341414195024,12017
12055,130.513035077588,12086
12055,135.441050819496,12083
12055,147.362714323585,12035
12055,158.259417743643,12107
12055,160.306358802013,12075
12055,172.605678318827,12001
12055,176.066704532638,12109
12055,185.386734226966,12019
12055,186.700412242597,12041
12055,186.776599321888,12007
12055,191.326589974887,12029
12055,197.402648540669,12125
12055,207.603774427372,12031
12055,213.510571790327,12023
12055,214.079729965746,12003
12055,214.163470268953,12067
12055,220.655908867762,12121
12055,226.923348128289,12089
12055,230.566778884071,12123
12055,238.329517734901,12047
12055,250.198335262487,12079
12055,262.926222283145,12065
12055,266.722121802722,12129
12055,270.33627209502,12037
12055,279.130692937617,12073
12055,293.638710668047,12077
12055,296.262086201579,12045
12055,298.509138757364,12039
12055,314.222029766689,12013
12055,327.823171017679,12005
12055,333.518623186686,12063
12055,344.857587719633,12133
12055,363.460906003738,12059
12055,370.117993033454,12131
12055,391.691331872402,12091
12055,413.917789363399,12113
12055,427.038101581987,12033
12057,23.8113666583832,12103
12057,28.0772079808102,12101
12057,29.3954879139527,12081
12057,40.2223460940267,12105
12057,43.1331836255967,12049
12057,46.2284573437371,12053
12057,49.9094453978943,12115
12057,58.2574843860737,12119
12057,59.6252036945469,12027
12057,65.6135156361867,12017
12057,70.7987673937302,12069
12057,73.0129091067634,12055
12057,74.591414236266,12097
12057,75.2876303399748,12095
12057,75.9600302957463,12015
12057,91.4705349825226,12083
12057,91.7448801902666,12117
12057,96.4601547930149,12093
12057,96.8189742011643,12043
12057,97.7100550850346,12071
12057,98.7701832633162,12075
12057,104.092395648787,12009
12057,107.366557415809,12127
12057,109.395989759496,12061
12057,119.754948619605,12051
12057,122.195530859935,12111
12057,122.237367186092,12001
12057,123.069797179065,12107
12057,126.071039614821,12035
12057,126.528789962609,12029
12057,128.406602158549,12041
12057,132.534335546569,12085
12057,136.63618067176,12021
12057,141.406687194167,12007
12057,145.653194845353,12099
12057,146.788297316259,12019
12057,148.394731991899,12125
12057,149.005328264682,12109
12057,152.427498399974,12067
12057,160.782171079962,12023
12057,162.429416505226,12121
12057,164.696075699115,12123
12057,165.196888354735,12011
12057,167.081791741422,12003
12057,173.061386740005,12031
12057,174.200418833561,12087
12057,182.219066796126,12047
12057,188.110184935927,12079
12057,189.805359634591,12089
12057,195.44544971475,12086
12057,196.959781609073,12129
12057,197.260690728377,12065
12057,198.159556904909,12037
12057,211.266372243232,12073
12057,222.6317529949,12077
12057,223.642401993745,12045
12057,229.58287417789,12039
12057,242.788247821208,12013
12057,255.345357728611,12005
12057,263.25327397764,12063
12057,273.060610250493,12133
12057,292.009519524947,12059
12057,297.693917070749,12131
12057,318.972610977494,12091
12057,341.024822237019,12113
12057,354.035171478218,12033
12059,20.3042953715578,12133
12059,27.0176979639353,12131
12059,36.1604922250427,12063
12059,44.7600811412853,12005
12059,48.4032470566055,12091
12059,49.2468687574529,12013
12059,70.0855203341956,12077
12059,72.1852651598424,12113
12059,73.9928940484762,12039
12059,74.094007024676,12045
12059,92.3180149759418,12033
12059,94.7544855420169,12037
12059,95.4714783935962,12073
12059,99.2032344360627,12129
12059,118.259668564135,12065
12059,142.206471856512,12079
12059,143.396210371622,12123
12059,168.215606332501,12067
12059,172.022319268387,12047
12059,174.236334478637,12121
12059,179.720547794217,12029
12059,194.966138899514,12023
12059,196.543524933894,12041
12059,211.539493029955,12075
12059,212.114416655833,12003
12059,212.754407657823,12125
12059,221.997821496567,12001
12059,226.354755905457,12007
12059,241.062063194888,12089
12059,241.543573179129,12017
12059,243.305485646862,12019
12059,250.374336784868,12031
12059,253.073614439073,12083
12059,256.061853885475,12053
12059,258.1796897998,12107
12059,268.448900945257,12101
12059,268.953936612084,12119
12059,272.450166779358,12109
12059,275.926075520133,12103
12059,285.492245387849,12069
12059,286.940434301446,12035
12059,292.009519524947,12057
12059,305.134845154101,12127
12059,312.915479379967,12081
12059,314.633704147724,12095
12059,318.402413630897,12117
12059,319.341848656405,12105
12059,328.716995051657,12115
12059,335.055925567335,12049
12059,341.507825657923,12097
12059,350.778673296359,12027
12059,354.690440540431,12009
12059,362.11597175134,12015
12059,363.460906003738,12055
12059,381.108127996488,12071
12059,382.297042009391,12093
12059,383.955209901823,12061
12059,388.74364902152,12043
12059,403.675229021625,12111
12059,411.214527204968,12051
12059,418.890930956861,12085
12059,423.432015223096,12021
12059,436.466894467815,12099
12059,457.20636367148,12011
12059,459.183293410574,12087
12059,486.148088698522,12086
12061,23.521715087691,12111
12061,28.9920266610644,12093
12061,41.9974285742151,12009
12061,42.4475663273427,12097
12061,44.2323212081594,12085
12061,53.0617412328475,12055
12061,63.9160404771671,12043
12061,70.5043247272786,12105
12061,72.4043447393038,12095
12061,73.2960154589763,12099
12061,76.3199738973894,12117
12061,77.6811983959313,12049
12061,83.3270213235611,12027
12061,87.7278946746603,12051
12061,100.318723849216,12127
12061,100.962396720187,12069
12061,101.68248770823,12015
12061,104.307097372676,12011
12061,109.395989759496,12057
12061,110.712288782726,12081
12061,113.401406626845,12071
12061,115.08771330789,12119
12061,115.46923195101,12115
12061,120.568438337676,12021
12061,122.034345824991,12101
12061,129.813599923316,12053
12061,129.967289589629,12035
12061,133.03794556743,12103
12061,136.847827061989,12083
12061,142.532546307143,12017
12061,144.490766231942,12086
12061,149.429431989476,12107
12061,150.224695149851,12087
12061,159.042958541293,12109
12061,173.090630263377,12075
12061,174.046922222041,12001
12061,176.036338445604,12019
12061,182.682023016747,12007
12061,193.236264330371,12031
12061,194.019492496436,12041
12061,195.444214648651,12125
12061,205.255959816902,12029
12061,209.180158463556,12003
12061,213.18965986827,12089
12061,213.682711696295,12023
12061,223.261496612258,12067
12061,225.679783740093,12121
12061,240.30432188712,12047
12061,243.883747860105,12123
12061,258.022995274505,12079
12061,274.793551089987,12065
12061,284.988879887231,12129
12061,293.776933887263,12073
12061,294.447253335613,12037
12061,313.991657489867,12077
12061,314.497836455986,12039
12061,321.809945062579,12045
12061,335.325615354002,12013
12061,351.499622433113,12063
12061,352.291521927477,12005
12061,366.603909365494,12133
12061,383.955209901823,12059
12061,393.899062873653,12131
12061,416.816101760711,12091
12061,440.205973640964,12113
12061,454.887298910528,12033
12063,27.5789321587708,12013
12063,29.7819474726322,12133
12063,36.1604922250427,12059
12063,38.3235680961693,12039
12063,41.7674936585886,12077
12063,45.5337767587702,12005
12063,58.4094406241152,12131
12063,59.9134357567612,12073
12063,60.9026941066956,12045
12063,66.8978017505562,12129
12063,71.8641797265431,12037
12063,82.3840293490403,12065
12063,82.6202141087029,12091
12063,106.099189266789,12079
12063,107.274468643379,12113
12063,108.89947694844,12123
12063,127.046808060218,12033
12063,133.050928133428,12067
12063,135.863776060548,12047
12063,138.359023661428,12121
12063,146.394524741508,12029
12063,158.910255014366,12023
12063,161.779836583954,12041
12063,175.958229409593,12003
12063,176.828231875487,12125
12063,178.492041498099,12075
12063,186.843165509726,12001
12063,190.506095224578,12007
12063,205.077914087733,12089
12063,207.305630073367,12019
12063,209.660040618433,12017
12063,214.221644744514,12031
12063,218.876881885368,12083
12063,222.684242033582,12107
12063,225.125059263539,12053
12063,236.42227934636,12119
12063,236.431851077764,12109
12063,238.549143141717,12101
12063,248.718660638076,12103
12063,251.402833384137,12035
12063,252.08724809115,12069
12063,263.25327397764,12057
12063,270.283860520963,12127
12063,281.301047615977,12095
12063,284.349366262973,12117
12063,285.736747518184,12081
12063,288.443944731716,12105
12063,302.528751593188,12115
12063,305.985771049353,12049
12063,309.10361496201,12097
12063,321.012220761375,12009
12063,322.600694264358,12027
12063,333.518623186686,12055
12063,335.342245349562,12015
12063,351.202965753417,12093
12063,351.499622433113,12061
12063,355.067402212283,12071
12063,359.497302934366,12043
12063,371.761451623819,12111
12063,382.958851309675,12051
12063,387.604606293182,12085
12063,396.946162795157,12021
12063,406.296379821333,12099
12063,428.139214570897,12011
12063,433.344572751474,12087
12063,458.422046168229,12086
12065,23.174150489248,12073
12065,25.0943488072253,12079
12065,32.5829277074667,12123
12065,34.9345872551968,12129
12065,44.2850040953523,12039
12065,52.0620104300486,12067
12065,55.9851854327248,12121
12065,56.1621691908393,12047
12065,59.4008115820455,12077
12065,68.9120968857409,12037
12065,71.6107002677815,12029
12065,76.9013909434075,12023
12065,77.9260273172009,12013
12065,81.4462661641867,12041
12065,82.3840293490403,12063
12065,89.0656960049077,12045
12065,94.494851688068,12125
12065,94.9457051920496,12003
12065,102.999523688638,12075
12065,104.595621075242,12005
12065,105.305625595573,12001
12065,106.1846321161,12133
12065,108.125931732512,12007
12065,118.259668564135,12059
12065,125.081837243349,12019
12065,127.159811545047,12089
12065,133.821718715671,12031
12065,136.606204206768,12017
12065,136.783187006272,12131
12065,139.265294606321,12083
12065,140.507751734765,12107
12065,154.241474271631,12109
12065,154.302838327695,12053
12065,160.851652936007,12119
12065,161.719893379424,12091
12065,169.160400770105,12035
12065,170.216863258773,12101
12065,174.042629377407,12069
12065,186.813365345659,12113
12065,187.548805588971,12103
12065,188.999977727334,12127
12065,197.260690728377,12057
12065,203.14291468273,12095
12065,204.573929063162,12117
12065,205.64027972541,12033
12065,216.177312321958,12105
12065,223.271839507908,12081
12065,232.858230171076,12097
12065,238.06225407164,12049
12065,241.834785394681,12009
12065,242.157732026542,12115
12065,256.608726496417,12027
12065,262.926222283145,12055
12065,272.633828646086,12015
12065,274.793551089987,12061
12065,277.623441321314,12093
12065,290.239206730766,12043
12065,293.781090099564,12071
12065,296.125103781536,12111
12065,313.265476875137,12085
12065,315.777378023656,12051
12065,333.8354729101,12021
12065,334.35208316136,12099
12065,358.544847210689,12011
